20,BEGIN,1
20,9,1,258,206,1,64,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,2,258,206,1,64,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,3,259,206,2,64,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,4,259,206,3,64,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,5,267,205,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
20,9,6,257,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
20,9,7,262,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
20,9,8,263,206,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
20,9,9,264,205,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
20,9,10,265,205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,11,274,205,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
20,9,12,278,206,2,0,0,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
20,9,13,278,206,3,0,0,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
20,9,14,278,206,0,0,0,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
20,9,15,278,206,0,0,0,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
20,9,16,279,206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,17,266,205,0,0,0,0,4,0,0,40,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0
20,9,18,261,205,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0
20,9,19,261,205,13,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,0
20,9,20,261,205,14,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,6,1,5,1,0,0,0,0,0,0,0,0
20,9,21,261,205,15,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,8,1,7,1,0,0,0,0,0,0,0,0
20,9,22,261,205,16,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,10,1,9,1,0,0,0,0,0,0,0,0
20,9,23,281,206,0,0,0,0,0,0,1,0,250,0,5,0,0,0,0,3,63,0,5,5,0,0,0,0,0,0,0,0,0
20,1,1,192,1,0,1,0,0,64,0,0,0,0,1,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
20,1,2,184,1,0,1,0,0,64,0,0,0,0,1,0,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0
20,1,3,184,1,0,1,0,0,64,0,0,0,0,1,0,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0
20,1,4,184,1,0,1,0,0,64,0,0,0,0,1,0,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0
20,1,5,184,1,0,1,0,0,64,0,0,0,0,1,0,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0
20,1,6,192,1,0,1,0,0,64,0,0,0,0,1,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
20,1,7,184,1,0,1,0,0,64,0,0,0,0,1,0,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0
20,1,8,184,1,0,1,0,0,64,0,0,0,0,1,0,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0
20,1,9,184,1,0,1,0,0,64,0,0,0,0,1,0,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0
20,1,10,160,1,0,1,0,0,64,0,0,0,0,1,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
20,1,11,184,1,0,1,0,0,64,0,0,0,0,1,0,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0
20,2,1,48,1,0,1,64,1,64,0,0,0,0,6,6,98,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
20,2,2,48,1,0,1,64,1,64,0,0,0,0,6,6,98,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
20,END,1
