18,BEGIN,1
18,127,"SF FLAT 2 SNDR",0,1
18,128,"SF FLAT 2 WARDEN",0,1
18,129,"SF FLAT 5 SNDR",0,1
18,130,"SF FLAT 5 WARDEN",0,1
18,131,"SF FLAT 6 SNDR",0,1
18,132,"SF FLAT 6 WARDEN",0,1
18,133,"SF FLAT 8 SNDR",0,1
18,134,"SF FLAT 8 WARDEN",0,1
18,135,"SF FLAT 9 SNDR",0,1
18,136,"SF FLAT 9 WARDEN",0,1
18,137,"SF FLAT 10 SNDR",0,1
18,138,"SF FLAT10 WARDEN",0,1
18,139,"SF FLAT 11 SNDR",0,1
18,140,"SF FLAT11 WARDEN",0,1
18,141,"SF FLAT 17 SNDR",0,1
18,142,"SF FLAT17 WARDEN",0,1
18,143,"SF FLAT18 SNDR",0,1
18,144,"SF FLAT18 WARDEN",0,1
18,145,"SF FLAT19 SNDR",0,1
18,146,"SF FLAT19 WARDEN",0,1
18,147,"SF FLAT 27 SNDR",0,1
18,148,"SF FLAT27 WARDEN",0,1
18,149,"SF FLAT29 SNDR",0,1
18,150,"SF FLAT29 WARDEN",0,1
18,151,"SF FLAT 30 SNDR",0,1
18,152,"SF FLAT30 WARDEN",0,1
18,153,"SF FLAT47 SNDR",0,1
18,154,"SF FLAT47 WARDEN",0,1
18,155,"SF FLAT46 SNDR",0,1
18,156,"SF FLAT46 WARDEN",0,1
18,157,"SF FLAT33 SNDR",0,1
18,158,"SF FLAT33 WARDEN",0,1
18,159,"SF FLAT34 SNDR",0,1
18,160,"SF FLAT34 WARDEN",0,1
18,161,"SF FLAT41 SNDR",0,1
18,162,"SF FLAT41 WARDEN",0,1
18,163,"SF FLAT42 SNDR",0,1
18,164,"SF FLAT42 WARDEN",0,1
18,165,"Z1 SNDR",0,1
18,166,"Z2 SNDR",0,1
18,167,"Z3 SNDR",0,1
18,168,"Z4 SNDR",0,1
18,169,"Z5 SNDR",0,1
18,170,"Z6 SNDR",0,1
18,171,"Z7 SNDR",0,1
18,172,"Z8 SNDR",0,1
18,173,"Z9 SNDR",0,1
18,174,"Z10 SNDR",0,1
18,175,"Z11 SNDR",0,1
18,176,"Z12 SNDR",0,1
18,177,"Z13 SNDR",0,1
18,178,"Z14 SNDR",0,1
18,179,"Z15 SNDR",0,1
18,180,"Z16 SNDR",0,1
18,181,"Z17 SNDR",0,1
18,182,"Z18 SNDR",0,1
18,183,"Z19 SNDR",0,1
18,184,"Z20 SNDR",0,1
18,185,"Z21 SNDR",0,1
18,186,"Z22 SNDR",0,1
18,187,"Z23 SNDR",0,1
18,188,"Z24 SNDR",0,1
18,189,"Z25 SNDR",0,1
18,190,"Z26 SNDR",0,1
18,191,"Z27 SNDR",0,1
18,192,"Z28 SNDR",0,1
18,193,"Z29 SNDR",0,1
18,194,"Z30 SNDR",0,1
18,195,"Z31 SNDR",0,1
18,196,"Z32 SNDR",0,1
18,197,"Z33 SNDR",0,1
18,198,"Z34 SNDR",0,1
18,199,"Z35 SNDR",0,1
18,200,"Z36 SNDR",0,1
18,201,"GF FLAT 67 SNDR",0,1
18,202,"GF FLAT67 WARDEN",0,1
18,203,"Z37 SNDR",0,1
18,204,"CAR PARK GATE",0,1
18,END,1
